Категория;Наименование товара;Стоимость, руб
Цинния;Цинния Фиолетовая Королева георгиноцв./Сем Алт/цп 0,2 гр.;39.7
Цинния;Цинния Хризантемовидная смесь/Сем Алт/цп 0,3 гр.;43.9
Цинния;Цинния Черри Квин георгиноцветковая/Сем Алт/цп 0,2 гр.;39.7
Цинния;Цинния Энви георгинов./Сем Алт/цп 0,3 гр.;39.1
Шалфей;Шалфей Виктория Блю мучнистый/Сем Алт/цп 10 шт.;113.2
Шалфей;Шалфей Виктория Вайт мучнистый/Сем Алт/цп 10 шт.;113.2
Шалфей;Шалфей Фэйри Куин мучнистый/Сем Алт/цп 5 шт.;73.7
Шток-Роза;Шток-роза Алая/Сем Алт/цп 0,1 гр.;52.3
Шток-Роза;Шток-роза Белая/Сем Алт/цп 0,1 гр;52.3
Шток-Роза;Шток-роза Летний карнавал смесь/Сем Алт/цп 0,1 г;41.8
Шток-Роза;Шток-роза Розовая замша/Сем Алт/цп 0,1 гр.;52.3
Шток-Роза;Шток-роза Темно-бордовая/Сем Алт/цп 0,1 гр.;52.3
Шток-Роза;Шток-роза Фиолетовая/Сем Алт/цп 0,1 гр.;50.6
Энотера;Энотера Желтая долина миссурийская/Сем Алт/цп 0,15 г. АРОМАТЫ НОЧИ;60.7
Энотера;Энотера ламарка Королева ночи/Сем Алт/цп 0,1 г. АРОМАТЫ НОЧИ;41.8
Энотера;Энотера ламарка Королева ночи/Сем Алт/цп 0,3 г. АРОМАТЫ НОЧИ;46.0
Энотера;Энотера красивая Розовая мечта/Сем Алт/цп 0,15 г. АРОМАТЫ НОЧИ;41.8
Эустома;Эустома ABC F1 Блю Рим махровая/Сем Алт/цп 5 шт.;146.8
Эустома;Эустома ABC F1 Грин махровая/Сем Алт/цп 5 шт.;146.8
Эустома;Эустома ABC F1 Желтая махровая/Сем Алт/цп 5 шт.;146.8
Эустома;Эустома ABC F1 Мисти Блю махровая/Сем Алт/цп 5 шт.;125.8
Эустома;Эустома ABC F1 Мисти Пинк махровая/Сем Алт/цп 5 шт.;146.8
Эустома;Эустома ABC F1 Пурпурная махровая/Сем Алт/цп 5 шт.;146.8
Эустома;Эустома ABC F1 Розовая махровая/Сем Алт/цп 5 шт.;146.8
Эустома;Эустома Вулкан F1 Парпл Пикоти/Сем Алт/цп 5 шт.;111.8
Эустома;Эустома Мариачи F1 Желтая/Сем Алт/цп 3 шт.;188.8
Эустома;Эустома Мариачи F1 Карминная/Сем Алт/цп 3 шт.;188.8
Эустома;Эустома Мариачи F1 Лайм Грин/Сем Алт/цп 5 шт.;209.8
Эустома;Эустома Мариачи F1 Мисти Блю/Сем Алт/цп 5 шт.;184.6
Эустома;Эустома Мариачи F1 Мисти Пинк/Сем Алт/цп 5 шт.;184.6
Эустома;Эустома Мариачи F1 Пикоти Розовая/Сем Алт/цп 3 шт.;188.8
Эустома;Эустома Мариачи F1 Пикоти Розовая/Сем Алт/цп 5 шт.;203.1
Эустома;Эустома Мариачи F1 Розовая/Сем Алт/цп 5 шт.;184.6
Эустома;Эустома Мариачи F1 Синяя/Сем Алт/цп 5 шт.;209.8
Эустома;Эустома Сапфир F1 Белая /Сем Алт/цп 5 шт. КОМНАТНЫЕ РАСТЕНИЯ;125.8
Эустома;Эустома Сапфир F1 Блю Чип/Сем Алт/цп 5 шт. КОМНАТНЫЕ РАСТЕНИЯ;125.8
Эустома;Эустома Сапфир F1 Блю/Сем Алт/цп 5 шт. КОМНАТНЫЕ РАСТЕНИЯ;125.8
Эустома;Эустома Сапфир F1 Пинк Рим/Сем Алт/цп 5 шт. КОМНАТНЫЕ РАСТЕНИЯ;125.8
Эустома;Эустома Флорида F1 Блю/Сем Алт/цп 5 шт.;155.2
Эхинацея;Эхинацея Пурпурная/Сем Алт/цп 0,2 гр.;52.3
Эшшольция;Эшшольция Альба/Сем Алт/цп 0,2 гр.;31.3
Эшшольция;Эшшольция Балерина/Сем Алт/цп 0,1 гр.;39.7
Эшшольция;Эшшольция Белый замок/Сем Алт/цп 0,2 гр.;31.3
Эшшольция;Эшшольция Колокольчики/Сем Алт/цп 0,1 гр.;39.7
Эшшольция;Эшшольция Красный Вождь/Сем Алт/цп 0,2 гр.;33.4
Эшшольция;Эшшольция Лиловый луч/Сем Алт/цп 0,1 гр.;37.6
Эшшольция;Эшшольция Малиновый король/Сем Алт/цп 0,1 гр.;37.6
Эшшольция;Эшшольция Смесь окрасок/Сем Алт/цп 0,1 гр.;37.6
